date,exdate,cp_flag,strike_price,best_bid,best_offer,volume,open_interest,impl_volatility,optionid,index_flag,issuer,div_convention,exercise_style
2014-03-07,2014-07-19,C,760000,0.24,0.53,0,202,0.264283,101982786,0,APPLE INC,,A
2014-03-07,2014-07-19,C,765000,0.15,0.51,0,62,0.263058,101982787,0,APPLE INC,,A
2014-03-07,2014-07-19,C,770000,0.13,0.5,0,169,0.265428,101982788,0,APPLE INC,,A
2014-03-07,2014-07-19,C,775000,0.19,0.5,0,156,0.272393,101982789,0,APPLE INC,,A
2014-03-07,2014-07-19,C,780000,0.17,0.5,0,110,0.275245,101982790,0,APPLE INC,,A
2014-03-07,2014-07-19,C,785000,0.17,0.5,0,191,0.279072,101982791,0,APPLE INC,,A
2014-03-07,2014-07-19,C,790000,0.15,0.5,0,62,0.281802,102074903,0,APPLE INC,,A
2014-03-07,2014-07-19,C,795000,0.08,0.5,0,25,0.281603,102210573,0,APPLE INC,,A
2014-03-07,2014-07-19,C,800000,0.23,0.34,10,308,0.284688,102210574,0,APPLE INC,,A
2014-03-07,2014-07-19,C,805000,0.05,0.36,0,79,0.277504,102210575,0,APPLE INC,,A
2014-03-07,2014-07-19,C,810000,0.13,0.32,0,2005,0.284002,102210576,0,APPLE INC,,A
2014-03-07,2014-07-19,C,815000,0.03,0.37,0,12,0.283717,102227378,0,APPLE INC,,A
2014-03-07,2014-07-19,C,820000,0.08,0.37,0,23,0.291002,102227379,0,APPLE INC,,A
2014-03-07,2014-07-19,C,825000,0.09,0.35,0,12,0.293712,102227380,0,APPLE INC,,A
2014-03-07,2014-07-19,C,830000,0.07,0.33,0,2,0.293986,102227381,0,APPLE INC,,A
2014-03-07,2014-07-19,C,835000,0.08,0.31,0,21,0.296526,102227382,0,APPLE INC,,A
2014-03-07,2014-07-19,C,840000,0.06,0.31,0,246,0.29814,102227383,0,APPLE INC,,A
2014-03-07,2014-07-19,C,845000,0.07,0.28,0,66,0.29963,102227384,0,APPLE INC,,A
2014-03-07,2014-07-19,C,850000,0.04,0.28,0,126,0.300011,102227385,0,APPLE INC,,A
2014-03-07,2014-07-19,C,855000,0.05,0.28,0,217,0.304209,102227386,0,APPLE INC,,A
2014-03-07,2014-07-19,P,235000,0,0.13,0,106,0.471398,101662248,0,APPLE INC,,A
2014-03-07,2014-07-19,P,240000,0,0.14,0,37,0.463033,101662249,0,APPLE INC,,A
2014-03-07,2014-07-19,P,245000,0,0.15,0,3,0.454596,101662250,0,APPLE INC,,A
2014-03-07,2014-07-19,P,250000,0,0.15,0,8,0.443322,101662251,0,APPLE INC,,A
2014-03-07,2014-07-19,P,255000,0,0.15,0,0,0.432267,101662252,0,APPLE INC,,A
2014-03-07,2014-07-19,P,260000,0,0.16,0,6,0.424086,101662253,0,APPLE INC,,A
2014-03-07,2014-07-19,P,265000,0,0.17,0,17,0.415864,101662254,0,APPLE INC,,A
2014-03-07,2014-07-19,P,270000,0,0.17,0,45,0.405298,101662255,0,APPLE INC,,A
2014-03-07,2014-07-19,P,275000,0,0.18,0,68,0.397185,101662256,0,APPLE INC,,A
2014-03-07,2014-07-19,P,280000,0,0.19,0,12,0.389055,101662257,0,APPLE INC,,A
2014-03-07,2014-07-19,P,285000,0,0.19,0,120,0.37893,101662258,0,APPLE INC,,A
2014-03-07,2014-07-19,P,290000,0,0.2,0,52,0.370917,101662259,0,APPLE INC,,A
2014-03-07,2014-07-19,P,295000,0,0.21,0,42,0.362908,101662260,0,APPLE INC,,A
2014-03-07,2014-07-19,P,300000,0,0.22,0,194,0.354911,101662261,0,APPLE INC,,A
2014-03-07,2014-07-19,P,305000,0.01,0.23,0,34,0.348512,101662262,0,APPLE INC,,A
2014-03-07,2014-07-19,P,310000,0.02,0.25,0,164,0.343342,101662263,0,APPLE INC,,A
2014-03-07,2014-07-19,P,315000,0.04,0.27,0,33,0.33902,101662264,0,APPLE INC,,A
2014-03-07,2014-07-19,P,320000,0.07,0.28,0,97,0.33413,101662265,0,APPLE INC,,A
2014-03-07,2014-07-19,P,325000,0.02,0.3,0,42,0.321328,101662266,0,APPLE INC,,A
2014-03-07,2014-07-19,P,330000,0.07,0.33,0,82,0.320327,101662267,0,APPLE INC,,A
2014-03-07,2014-07-19,P,335000,0.08,0.33,0,84,0.311918,101662268,0,APPLE INC,,A
2014-03-07,2014-07-19,P,340000,0.08,0.48,0,84,0.314676,101662269,0,APPLE INC,,A
2014-03-07,2014-07-19,P,345000,0.12,0.38,0,94,0.300884,101662270,0,APPLE INC,,A
2014-03-07,2014-07-19,P,350000,0.25,0.51,0,364,0.308218,101662271,0,APPLE INC,,A
2014-03-07,2014-07-19,P,355000,0.15,0.55,0,91,0.295377,101662272,0,APPLE INC,,A
2014-03-07,2014-07-19,P,360000,0.27,0.47,0,389,0.288263,101662273,0,APPLE INC,,A
2014-03-07,2014-07-19,P,365000,0.29,0.52,0,297,0.282567,101662274,0,APPLE INC,,A
2014-03-07,2014-07-19,P,370000,0.34,0.58,0,257,0.278379,101662275,0,APPLE INC,,A
2014-03-07,2014-07-19,P,375000,0.43,0.65,8,1135,0.275607,101662276,0,APPLE INC,,A
2014-03-07,2014-07-19,P,380000,0.5,0.68,0,439,0.269909,101662277,0,APPLE INC,,A
2014-03-07,2014-07-19,P,385000,0.61,0.79,10,226,0.267767,101662278,0,APPLE INC,,A
2014-03-07,2014-07-19,P,390000,0.58,0.96,0,832,0.262404,101662279,0,APPLE INC,,A
2014-03-07,2014-07-19,P,395000,0.79,1.05,0,800,0.260756,101662280,0,APPLE INC,,A
2014-03-07,2014-07-19,P,400000,0.96,1.21,0,2213,0.258704,101662281,0,APPLE INC,,A
2014-03-07,2014-07-19,P,405000,1.04,1.38,0,308,0.254088,101662282,0,APPLE INC,,A
2014-03-07,2014-07-19,P,410000,1.4,1.6,6,545,0.254826,101662283,0,APPLE INC,,A
2014-03-07,2014-07-19,P,415000,1.55,1.83,0,246,0.250899,101662284,0,APPLE INC,,A
2014-03-07,2014-07-19,P,420000,1.8,1.95,5,333,0.246191,101662285,0,APPLE INC,,A
2014-03-07,2014-07-19,P,425000,2.12,2.3,0,1145,0.24487,101662286,0,APPLE INC,,A
2014-03-07,2014-07-19,P,430000,2.41,2.6,10,1506,0.241487,101662287,0,APPLE INC,,A
2014-03-07,2014-07-19,P,435000,2.8,3.35,3,359,0.243166,101662288,0,APPLE INC,,A
2014-03-07,2014-07-19,P,440000,3.3,3.6,4,1141,0.239475,101662289,0,APPLE INC,,A
2014-03-07,2014-07-19,P,445000,3.85,4.1,0,858,0.237692,101662290,0,APPLE INC,,A
2014-03-07,2014-07-19,P,450000,4.4,4.65,17,5343,0.235289,101662291,0,APPLE INC,,A
2014-03-07,2014-07-19,P,455000,5.1,5.45,1,2041,0.234883,101662292,0,APPLE INC,,A
2014-03-07,2014-07-19,P,460000,5.9,6.15,7,639,0.233239,101662293,0,APPLE INC,,A
2014-03-07,2014-07-19,P,465000,6.75,7.15,0,1280,0.232755,101662294,0,APPLE INC,,A
2014-03-07,2014-07-19,P,470000,7.8,8.15,24,1910,0.232232,101662295,0,APPLE INC,,A
2014-03-07,2014-07-19,P,475000,8.8,9.3,26,1828,0.231094,101662296,0,APPLE INC,,A
2014-03-07,2014-07-19,P,480000,10,10.45,10,2364,0.229888,101662297,0,APPLE INC,,A
2014-03-07,2014-07-19,P,485000,11.35,11.8,1,878,0.229301,101662298,0,APPLE INC,,A
2014-03-07,2014-07-19,P,490000,12.8,13.25,0,1644,0.228513,101662299,0,APPLE INC,,A
2014-03-07,2014-07-19,P,495000,14.45,14.9,1,1423,0.228396,101662300,0,APPLE INC,,A
2014-03-07,2014-07-19,P,500000,16.15,16.75,50,7165,0.228204,101662301,0,APPLE INC,,A
2014-03-07,2014-07-19,P,505000,18.05,18.55,1,1662,0.227515,101662302,0,APPLE INC,,A
2014-03-07,2014-07-19,P,510000,20.1,20.6,25,1519,0.227352,101662303,0,APPLE INC,,A
2014-03-07,2014-07-19,P,515000,22.25,22.9,31,1164,0.227476,101662304,0,APPLE INC,,A
2014-03-07,2014-07-19,P,520000,24.55,25,232,4458,0.226281,101662305,0,APPLE INC,,A
2014-03-07,2014-07-19,P,525000,26.95,27.3,106,1625,0.225175,101662306,0,APPLE INC,,A
2014-03-07,2014-07-19,P,530000,29.55,29.85,9,2995,0.224772,101662307,0,APPLE INC,,A
2014-03-07,2014-07-19,P,535000,32.25,32.5,42,1262,0.224083,101662308,0,APPLE INC,,A
2014-03-07,2014-07-19,P,540000,35.05,35.75,0,1943,0.225068,101662309,0,APPLE INC,,A
2014-03-07,2014-07-19,P,545000,38.05,38.75,3,1724,0.224815,101662310,0,APPLE INC,,A
2014-03-07,2014-07-19,P,550000,41.15,41.95,3,7017,0.224727,101662311,0,APPLE INC,,A
2014-03-07,2014-07-19,P,555000,44.4,45.2,0,664,0.224415,101662312,0,APPLE INC,,A
2014-03-07,2014-07-19,P,560000,47.75,48.5,0,1461,0.223721,101662313,0,APPLE INC,,A
2014-03-07,2014-07-19,P,565000,51.25,51.95,0,338,0.223295,101662314,0,APPLE INC,,A
2014-03-07,2014-07-19,P,570000,54.9,55.65,0,1061,0.223621,101662315,0,APPLE INC,,A
2014-03-07,2014-07-19,P,575000,58.6,59.15,0,2639,0.222294,101662316,0,APPLE INC,,A
2014-03-07,2014-07-19,P,580000,62.35,63.3,0,332,0.223269,101662317,0,APPLE INC,,A
2014-03-07,2014-07-19,P,585000,66.3,67.25,0,153,0.223351,101662318,0,APPLE INC,,A
2014-03-07,2014-07-19,P,590000,70.3,71.25,0,117,0.223031,101662319,0,APPLE INC,,A
2014-03-07,2014-07-19,P,595000,74.4,75.45,0,141,0.22342,101662320,0,APPLE INC,,A
2014-03-07,2014-07-19,P,600000,78.45,80.7,12,785,0.228703,101662321,0,APPLE INC,,A
2014-03-07,2014-07-19,P,605000,83.05,85.1,0,90,0.231795,101662322,0,APPLE INC,,A
2014-03-07,2014-07-19,P,610000,87.3,89.45,0,108,0.231842,101662323,0,APPLE INC,,A
2014-03-07,2014-07-19,P,615000,91.15,93.95,0,88,0.229361,101662324,0,APPLE INC,,A
2014-03-07,2014-07-19,P,620000,95.8,98.45,0,57,0.231429,101662325,0,APPLE INC,,A
2014-03-07,2014-07-19,P,625000,100.9,102.95,0,40,0.236281,101662326,0,APPLE INC,,A
2014-03-07,2014-07-19,P,630000,105.45,107.65,0,155,0.238154,101662327,0,APPLE INC,,A
2014-03-07,2014-07-19,P,635000,109.85,112.2,0,55,0.236999,101662328,0,APPLE INC,,A
2014-03-07,2014-07-19,P,640000,114.65,117.05,0,269,0.241108,101662329,0,APPLE INC,,A
2014-03-07,2014-07-19,P,645000,119.55,121.8,0,30,0.24494,101662330,0,APPLE INC,,A
2014-03-07,2014-07-19,P,650000,124,126.55,3,159,0.244148,101662331,0,APPLE INC,,A
2014-03-07,2014-07-19,P,655000,129.1,131.35,0,100,0.249752,101662332,0,APPLE INC,,A
2014-03-07,2014-07-19,P,660000,133.7,136.15,0,60,0.249978,101662333,0,APPLE INC,,A
2014-03-07,2014-07-19,P,665000,138.1,140.85,0,23,0.245988,101662334,0,APPLE INC,,A
2014-03-07,2014-07-19,P,670000,142.6,145.65,0,40,0.243091,101662335,0,APPLE INC,,A
2014-03-07,2014-07-19,P,675000,147.5,150.5,2,14,0.245485,101662336,0,APPLE INC,,A
2014-03-07,2014-07-19,P,680000,152.3,155.4,0,62,0.246802,101662337,0,APPLE INC,,A
2014-03-07,2014-07-19,P,685000,157.3,160.3,0,50,0.250868,101662338,0,APPLE INC,,A
2014-03-07,2014-07-19,P,690000,162.25,165.2,0,25,0.253981,101662339,0,APPLE INC,,A
2014-03-07,2014-07-19,P,695000,167.15,170.15,0,1,0.256886,101662340,0,APPLE INC,,A
2014-03-07,2014-07-19,P,700000,172.15,175.1,0,7372,0.261355,101662341,0,APPLE INC,,A
2014-03-07,2014-07-19,P,705000,177.05,180,0,20,0.262974,101662342,0,APPLE INC,,A
2014-03-07,2014-07-19,P,710000,182,184.95,0,2,0.266242,101662343,0,APPLE INC,,A
2014-03-07,2014-07-19,P,715000,186.95,189.9,0,8,0.269357,101662344,0,APPLE INC,,A
2014-03-07,2014-07-19,P,720000,191.85,194.85,0,6,0.271282,101802448,0,APPLE INC,,A
2014-03-07,2014-07-19,P,725000,196.8,199.8,0,2156,0.274046,101802449,0,APPLE INC,,A
2014-03-07,2014-07-19,P,730000,201.8,204.75,0,0,0.277787,101828771,0,APPLE INC,,A
2014-03-07,2014-07-19,P,735000,206.65,209.75,0,0,0.279067,101861881,0,APPLE INC,,A
2014-03-07,2014-07-19,P,740000,211.65,214.7,0,1,0.282565,101861882,0,APPLE INC,,A
2014-03-07,2014-07-19,P,745000,216.7,219.65,0,14,0.287238,101861883,0,APPLE INC,,A
2014-03-07,2014-07-19,P,750000,221.65,223.9,0,3531,0.267444,101861884,0,APPLE INC,,A
2014-03-07,2014-07-19,P,755000,226.65,229.7,0,3,0.296455,101861885,0,APPLE INC,,A
2014-03-07,2014-07-19,P,760000,231.45,234.6,0,100,0.292791,101982792,0,APPLE INC,,A
2014-03-07,2014-07-19,P,765000,236.6,239.65,0,16,0.302864,101982793,0,APPLE INC,,A
2014-03-07,2014-07-19,P,770000,241.6,244.6,0,36,0.305934,101982794,0,APPLE INC,,A
2014-03-07,2014-07-19,P,775000,246.55,249.6,0,7,0.308914,101982795,0,APPLE INC,,A
2014-03-07,2014-07-19,P,780000,251.55,254.5,0,7,0.310321,101982796,0,APPLE INC,,A
2014-03-07,2014-07-19,P,785000,256.55,259.5,0,23,0.314612,101982797,0,APPLE INC,,A
2014-03-07,2014-07-19,P,790000,261.55,264.55,0,2,0.320382,102074904,0,APPLE INC,,A
2014-03-07,2014-07-19,P,795000,266.55,269.55,0,0,0.324616,102210577,0,APPLE INC,,A
2014-03-07,2014-07-19,P,800000,271.45,274.45,0,52,0.322449,102210578,0,APPLE INC,,A
2014-03-07,2014-07-19,P,805000,276.5,279.5,0,0,0.329857,102210579,0,APPLE INC,,A
2014-03-07,2014-07-19,P,810000,281.5,284.45,0,1,0.332336,102210580,0,APPLE INC,,A
2014-03-07,2014-07-19,P,815000,286.45,289.45,0,0,0.334717,102227387,0,APPLE INC,,A
2014-03-07,2014-07-19,P,820000,291.45,294.45,0,0,0.338745,102227388,0,APPLE INC,,A
2014-03-07,2014-07-19,P,825000,296.45,299.4,0,0,0.341003,102227389,0,APPLE INC,,A
2014-03-07,2014-07-19,P,830000,301.4,304.4,0,0,0.343166,102227390,0,APPLE INC,,A
2014-03-07,2014-07-19,P,835000,306.4,309.4,0,0,0.347085,102227391,0,APPLE INC,,A
2014-03-07,2014-07-19,P,840000,311.25,314.4,0,13,0.345202,102227392,0,APPLE INC,,A
2014-03-07,2014-07-19,P,845000,316.4,319.4,0,3,0.35484,102227393,0,APPLE INC,,A
2014-03-07,2014-07-19,P,850000,321.3,324.35,0,52,0.352841,102227394,0,APPLE INC,,A
2014-03-07,2014-07-19,P,855000,326.25,329.35,0,6,0.354547,102227395,0,APPLE INC,,A
2014-03-07,2014-10-18,C,275000,253.55,256.1,0,0,,102463666,0,APPLE INC,,A
2014-03-07,2014-10-18,C,280000,248.5,251.3,0,0,,102444159,0,APPLE INC,,A
2014-03-07,2014-10-18,C,285000,243.5,245.85,0,0,,102412188,0,APPLE INC,,A
2014-03-07,2014-10-18,C,290000,238.6,240.7,0,0,,102412189,0,APPLE INC,,A
2014-03-07,2014-10-18,C,295000,233.6,236.25,0,0,,102292861,0,APPLE INC,,A
2014-03-07,2014-10-18,C,300000,228.6,231.25,0,10,,102292862,0,APPLE INC,,A
2014-03-07,2014-10-18,C,305000,223.6,226.2,0,0,,102292863,0,APPLE INC,,A
2014-03-07,2014-10-18,C,310000,218.55,220.7,0,0,,102292864,0,APPLE INC,,A
2014-03-07,2014-10-18,C,315000,213.55,216.25,0,1,,102292865,0,APPLE INC,,A
2014-03-07,2014-10-18,C,320000,208.65,210.8,0,1,,102292866,0,APPLE INC,,A
2014-03-07,2014-10-18,C,325000,203.65,205.95,0,2,,102292867,0,APPLE INC,,A
2014-03-07,2014-10-18,C,330000,198.65,200.85,0,0,,102292868,0,APPLE INC,,A
2014-03-07,2014-10-18,C,335000,193.6,195.8,0,0,,102292869,0,APPLE INC,,A
2014-03-07,2014-10-18,C,340000,188.7,191.05,0,0,,102292870,0,APPLE INC,,A
2014-03-07,2014-10-18,C,345000,183.7,186.1,0,1,,102292871,0,APPLE INC,,A
2014-03-07,2014-10-18,C,350000,178.75,181,0,14,,102292872,0,APPLE INC,,A
2014-03-07,2014-10-18,C,355000,173.8,176,0,5,,102292873,0,APPLE INC,,A
2014-03-07,2014-10-18,C,360000,168.85,171,0,0,,102292874,0,APPLE INC,,A
2014-03-07,2014-10-18,C,365000,163.9,166,0,0,,102292875,0,APPLE INC,,A
2014-03-07,2014-10-18,C,370000,159,161.3,0,0,,102292876,0,APPLE INC,,A
2014-03-07,2014-10-18,C,375000,154.1,156.05,0,3,,102292877,0,APPLE INC,,A
2014-03-07,2014-10-18,C,380000,149.2,151.6,2,78,,102292878,0,APPLE INC,,A
2014-03-07,2014-10-18,C,385000,144.35,146.35,26,16,,102292879,0,APPLE INC,,A
2014-03-07,2014-10-18,C,390000,139.45,141.4,25,37,,102292880,0,APPLE INC,,A
2014-03-07,2014-10-18,C,395000,134.7,136.6,0,37,0.180026,102292881,0,APPLE INC,,A
2014-03-07,2014-10-18,C,400000,129.85,131.8,0,147,0.199214,102292882,0,APPLE INC,,A
2014-03-07,2014-10-18,C,405000,125.1,127.05,0,16,0.208645,102292883,0,APPLE INC,,A
2014-03-07,2014-10-18,C,410000,120.4,122.35,0,26,0.213823,102292884,0,APPLE INC,,A
2014-03-07,2014-10-18,C,415000,115.65,117.95,0,19,0.220026,102292885,0,APPLE INC,,A
2014-03-07,2014-10-18,C,420000,111.05,113.65,0,81,0.225094,102292886,0,APPLE INC,,A
2014-03-07,2014-10-18,C,425000,106.6,108.7,0,18,0.222449,102292887,0,APPLE INC,,A
2014-03-07,2014-10-18,C,430000,102.2,104.25,0,27,0.2245,102292888,0,APPLE INC,,A
2014-03-07,2014-10-18,C,435000,97.7,99.9,0,22,0.223977,102292889,0,APPLE INC,,A
2014-03-07,2014-10-18,C,440000,93.45,95.6,0,31,0.224963,102292890,0,APPLE INC,,A
2014-03-07,2014-10-18,C,445000,89.3,91.4,45,14,0.226267,102292891,0,APPLE INC,,A
2014-03-07,2014-10-18,C,450000,85.2,87.6,32,342,0.228085,102292892,0,APPLE INC,,A
2014-03-07,2014-10-18,C,455000,81.15,83.3,0,54,0.226466,102292893,0,APPLE INC,,A
2014-03-07,2014-10-18,C,460000,77.25,79.55,10,316,0.227741,102292894,0,APPLE INC,,A
2014-03-07,2014-10-18,C,465000,73.7,75.65,0,83,0.228392,102292895,0,APPLE INC,,A
2014-03-07,2014-10-18,C,470000,70.8,71.9,0,200,0.231413,102292896,0,APPLE INC,,A
2014-03-07,2014-10-18,C,475000,67.25,68.65,2,132,0.232903,102292897,0,APPLE INC,,A
2014-03-07,2014-10-18,C,480000,63.8,64.9,2,142,0.231656,102292898,0,APPLE INC,,A
2014-03-07,2014-10-18,C,485000,60.55,61.75,1,165,0.232541,102292899,0,APPLE INC,,A
2014-03-07,2014-10-18,C,490000,57.3,58.2,2,151,0.231304,102292900,0,APPLE INC,,A
2014-03-07,2014-10-18,C,495000,54.25,55.05,1,272,0.231451,102292901,0,APPLE INC,,A
2014-03-07,2014-10-18,C,500000,51.35,52,58,4292,0.231594,102292902,0,APPLE INC,,A
2014-03-07,2014-10-18,C,505000,48.5,49,44,17132,0.231166,102292903,0,APPLE INC,,A
2014-03-07,2014-10-18,C,510000,45.75,46.5,16,956,0.232051,102292904,0,APPLE INC,,A
2014-03-07,2014-10-18,C,515000,43.15,43.65,2,419,0.23155,102292905,0,APPLE INC,,A
2014-03-07,2014-10-18,C,520000,40.7,41.05,18,787,0.231567,102292906,0,APPLE INC,,A
2014-03-07,2014-10-18,C,525000,38.25,38.6,106,1059,0.231387,102292907,0,APPLE INC,,A
2014-03-07,2014-10-18,C,530000,35.85,36.25,121,2841,0.231092,102292908,0,APPLE INC,,A
2014-03-07,2014-10-18,C,535000,33.65,33.95,56,1121,0.230935,102292909,0,APPLE INC,,A
2014-03-07,2014-10-18,C,540000,31.45,31.85,56,3311,0.230612,102292910,0,APPLE INC,,A
2014-03-07,2014-10-18,C,545000,29.35,29.75,15,718,0.229941,102292911,0,APPLE INC,,A
2014-03-07,2014-10-18,C,550000,27.35,27.8,30,4380,0.229466,102292912,0,APPLE INC,,A
2014-03-07,2014-10-18,C,555000,25.6,26,35,368,0.229643,102292913,0,APPLE INC,,A
2014-03-07,2014-10-18,C,560000,23.85,24.25,1,3512,0.229327,102292914,0,APPLE INC,,A
2014-03-07,2014-10-18,C,565000,22.2,22.55,14,1094,0.228923,102292915,0,APPLE INC,,A
2014-03-07,2014-10-18,C,570000,20.6,21,7,2166,0.228631,102292916,0,APPLE INC,,A
2014-03-07,2014-10-18,C,575000,19.2,19.55,14,1063,0.228786,102292917,0,APPLE INC,,A
2014-03-07,2014-10-18,C,580000,17.8,18.15,36,2660,0.228455,102292918,0,APPLE INC,,A
2014-03-07,2014-10-18,C,585000,16.55,16.85,74,379,0.228402,102292919,0,APPLE INC,,A
2014-03-07,2014-10-18,C,590000,15.35,15.65,1,593,0.228367,102292920,0,APPLE INC,,A
2014-03-07,2014-10-18,C,595000,14.2,14.5,6,1378,0.228179,102292921,0,APPLE INC,,A
2014-03-07,2014-10-18,C,600000,13.15,13.45,395,11576,0.228182,102292922,0,APPLE INC,,A
2014-03-07,2014-10-18,C,605000,12.15,12.45,0,354,0.228052,102292923,0,APPLE INC,,A
2014-03-07,2014-10-18,C,610000,11.25,11.45,0,641,0.227836,102292924,0,APPLE INC,,A
2014-03-07,2014-10-18,C,615000,10.4,10.65,5,330,0.228168,102292925,0,APPLE INC,,A
2014-03-07,2014-10-18,C,620000,9.65,9.85,0,638,0.228458,102292926,0,APPLE INC,,A
2014-03-07,2014-10-18,C,625000,8.85,9.1,2,765,0.228216,102292927,0,APPLE INC,,A
2014-03-07,2014-10-18,C,630000,8.15,8.45,1,455,0.228423,102292928,0,APPLE INC,,A
2014-03-07,2014-10-18,C,635000,7.5,7.8,0,274,0.228436,102292929,0,APPLE INC,,A
2014-03-07,2014-10-18,C,640000,6.9,7.2,4,387,0.2285,102292930,0,APPLE INC,,A
2014-03-07,2014-10-18,C,645000,6.45,6.65,1,395,0.229154,102292931,0,APPLE INC,,A
2014-03-07,2014-10-18,C,650000,5.9,6.15,205,1270,0.229138,102292932,0,APPLE INC,,A
2014-03-07,2014-10-18,C,655000,5.5,5.7,4,196,0.229858,102292933,0,APPLE INC,,A
2014-03-07,2014-10-18,C,660000,5,5.25,0,245,0.22962,102292934,0,APPLE INC,,A
2014-03-07,2014-10-18,C,665000,4.65,4.85,0,265,0.230216,102292935,0,APPLE INC,,A
2014-03-07,2014-10-18,C,670000,4.25,4.5,13,1603,0.230416,102292936,0,APPLE INC,,A
2014-03-07,2014-10-18,C,675000,4,4.15,0,134,0.231275,102292937,0,APPLE INC,,A
2014-03-07,2014-10-18,C,680000,3.6,3.85,5,160,0.231083,102292938,0,APPLE INC,,A
2014-03-07,2014-10-18,C,685000,3.3,3.6,0,70,0.231649,102292939,0,APPLE INC,,A
2014-03-07,2014-10-18,C,690000,3.1,3.35,0,131,0.232704,102292940,0,APPLE INC,,A
2014-03-07,2014-10-18,C,695000,2.87,3.1,0,88,0.233215,102292941,0,APPLE INC,,A
2014-03-07,2014-10-18,C,700000,2.66,2.83,361,5610,0.233394,102292942,0,APPLE INC,,A
2014-03-07,2014-10-18,C,705000,2.43,2.92,0,129,0.236456,102292943,0,APPLE INC,,A
2014-03-07,2014-10-18,C,710000,2.28,2.46,0,180,0.234807,102292944,0,APPLE INC,,A
2014-03-07,2014-10-18,C,715000,2.06,2.58,0,28,0.237971,102292945,0,APPLE INC,,A
2014-03-07,2014-10-18,C,720000,1.92,2.41,13,102,0.238816,102292946,0,APPLE INC,,A
2014-03-07,2014-10-18,C,725000,1.78,2.06,0,135,0.23732,102292947,0,APPLE INC,,A
2014-03-07,2014-10-18,C,730000,1.68,2.13,0,51,0.240907,102292948,0,APPLE INC,,A
2014-03-07,2014-10-18,C,735000,1.55,2,2,105,0.24161,102292949,0,APPLE INC,,A
2014-03-07,2014-10-18,C,740000,1.43,1.88,0,137,0.242335,102292950,0,APPLE INC,,A
2014-03-07,2014-10-18,C,745000,1.31,1.77,0,3,0.242964,102292951,0,APPLE INC,,A
2014-03-07,2014-10-18,C,750000,1.24,1.49,0,145,0.24157,102292952,0,APPLE INC,,A
2014-03-07,2014-10-18,C,755000,1.14,1.54,0,20,0.244406,102292953,0,APPLE INC,,A
2014-03-07,2014-10-18,C,760000,1.09,1.43,1,34,0.245425,102292954,0,APPLE INC,,A
2014-03-07,2014-10-18,C,765000,0.97,1.38,0,25,0.246084,102292955,0,APPLE INC,,A
2014-03-07,2014-10-18,C,770000,0.93,1.29,0,25,0.247241,102292956,0,APPLE INC,,A
2014-03-07,2014-10-18,C,775000,0.87,1.22,0,108,0.248239,102292957,0,APPLE INC,,A
2014-03-07,2014-10-18,C,780000,0.79,1.15,0,31,0.248677,102292958,0,APPLE INC,,A
2014-03-07,2014-10-18,C,785000,0.73,1.07,0,5,0.249099,102292959,0,APPLE INC,,A
2014-03-07,2014-10-18,C,790000,0.7,1.01,0,350,0.250396,102292960,0,APPLE INC,,A
2014-03-07,2014-10-18,C,795000,0.67,0.89,0,23,0.250178,102292961,0,APPLE INC,,A
2014-03-07,2014-10-18,C,800000,0.65,0.87,0,244,0.252345,102412190,0,APPLE INC,,A
2014-03-07,2014-10-18,C,805000,0.61,0.82,0,43,0.253209,102412191,0,APPLE INC,,A
2014-03-07,2014-10-18,C,810000,0.58,0.77,0,33,0.254177,102412192,0,APPLE INC,,A
2014-03-07,2014-10-18,C,815000,0.53,0.74,0,22,0.255003,102412193,0,APPLE INC,,A
2014-03-07,2014-10-18,C,820000,0.51,0.72,0,63,0.256829,102412194,0,APPLE INC,,A
2014-03-07,2014-10-18,C,825000,0.45,0.7,0,12,0.257402,102412195,0,APPLE INC,,A
2014-03-07,2014-10-18,C,830000,0.47,0.66,0,77,0.259672,102412196,0,APPLE INC,,A
2014-03-07,2014-10-18,C,835000,0.45,0.65,0,31,0.261589,102412197,0,APPLE INC,,A
2014-03-07,2014-10-18,C,840000,0.43,0.62,0,43,0.262803,102412198,0,APPLE INC,,A
2014-03-07,2014-10-18,C,845000,0.41,0.61,0,148,0.264591,102412199,0,APPLE INC,,A
2014-03-07,2014-10-18,P,275000,0.06,0.29,0,45,0.326224,102463667,0,APPLE INC,,A
2014-03-07,2014-10-18,P,280000,0.03,0.22,0,27,0.306309,102444160,0,APPLE INC,,A
2014-03-07,2014-10-18,P,285000,0.05,0.23,0,2,0.301971,102412200,0,APPLE INC,,A
2014-03-07,2014-10-18,P,290000,0.08,0.25,0,1,0.299413,102412201,0,APPLE INC,,A
2014-03-07,2014-10-18,P,295000,0.09,0.27,0,3,0.294347,102292962,0,APPLE INC,,A
2014-03-07,2014-10-18,P,300000,0.19,0.3,0,129,0.297053,102292963,0,APPLE INC,,A
2014-03-07,2014-10-18,P,305000,0.15,0.34,0,0,0.289033,102292964,0,APPLE INC,,A
2014-03-07,2014-10-18,P,310000,0.24,0.46,0,13,0.294076,102292965,0,APPLE INC,,A
2014-03-07,2014-10-18,P,315000,0.28,0.49,0,106,0.289603,102292966,0,APPLE INC,,A
2014-03-07,2014-10-18,P,320000,0.39,0.52,0,42,0.288015,102292967,0,APPLE INC,,A
